date,rate,kq_fw120,kp_fw120
20250417,0.030983733539891558,0.22012622427797202,0.5360631709497385
20250418,0.027515723270440252,0.2195121951219512,0.5366537803103977
20250421,0.03068450039339103,0.22765737585879453,0.5618183573014188
20250422,0.0297339593114241,0.20101090788893772,0.5226563613614406
20250423,0.029298380878951428,0.21622961657117679,0.5626781586866112
20250424,0.03136954858454476,0.2371006865929366,0.5877272905784863
20250425,0.033460076045627375,0.25561223780597997,0.5734132121811317
20250428,0.030326004548900682,0.24107314924428036,0.5908311309649101
20250429,0.03167420814479638,0.24206681166694555,0.5985582470537156
20250430,0.029257314328582147,0.24736098412434537,0.6046238167974718
20250502,0.030097817908201655,0.26527026466152925,0.6403255886238246
20250507,0.02878787878787879,0.2699872531147631,0.5978956999085085
20250508,0.024390243902439025,0.24825610363726947,0.5537448540509919
20250509,0.0228310502283105,0.23817204301075257,0.5442809310674137
20250512,0.01753048780487805,0.1980242662731595,0.5157681661695586
20250513,0.0226928895612708,0.2020161017522497,0.5425608864752685
20250514,0.02262443438914027,0.20599266260245752,0.5665112765892515
20250515,0.018754688672168042,0.2502379080640489,0.5799754079950665
20250516,0.023048327137546468,0.28668301225919435,0.6019812400611504
20250519,0.021370670596904937,0.25483893508489985,0.5418441079252825
20250520,0.020633750921149593,0.24743649982034754,0.557465398121558
20250521,0.022861356932153392,0.22437889280588585,0.5243342445260961
20250522,0.01989683124539425,0.21696136763596763,0.5159620229235868
20250523,0.022928994082840236,0.22980407296593008,0.5144645288156102
20250526,0.020864381520119227,0.18819710910316179,0.46110677152456025
20250527,0.021561338289962824,0.17515333635203567,0.44039098927026554
20250528,0.02223869532987398,0.16262613915712554,0.4179678310985653
20250529,0.022895125553914326,0.19468918090828624,0.4682559393847283
20250530,0.02342606149341142,0.18880438746977535,0.4771968565786209
20250602,0.024140453547915143,0.21655269857773152,0.4171117783776761
20250604,0.02690909090909091,0.21970828980601143,0.3941323945164559
20250605,0.028985507246376812,0.21487549233849323,0.39889767033059376
20250609,0.027738264580369845,0.20851919087136928,0.40547034141755334
20250610,0.027406886858749122,0.18255351079118398,0.385777285486268
20250611,0.025946704067321177,0.17137247450756843,0.40411228651760434
20250612,0.028314917127071824,0.2067086335613766,0.4353697549246536
20250613,0.02943189596167009,0.19824769060546021,0.40618530811155695
20250616,0.027472527472527472,0.20544059820795457,0.4015523845032707
20250617,0.028727770177838577,0.19867133494927725,0.38302733001591416
20250618,0.02939166097060834,0.1978632860921905,0.39943715703855953
20250619,0.02717391304347826,0.18609528381741702,0.3536752442220634
20250620,0.028956228956228958,0.1673313880146281,0.32664448476846686
20250623,0.02962962962962963,0.13751513865131804,0.3069847018339755
20250624,0.0274247491638796,0.12918906052292,0.2851315048660823
20250625,0.028590425531914893,0.16158385684370824,0.30555988517840227
20250626,0.028401585204755615,0.18882747325861104,0.34358986105748146
20250627,0.025590551181102362,0.17666026871401153,0.3404043363609728
20250630,0.024230517354289455,0.16783850345170803,0.3298011101581084
20250701,0.024183006535947713,0.17579298617947514,0.34295916177245345
20250702,0.026041666666666668,0.17553855268299445,0.35436274777217647
20250703,0.024167210973220117,0.19292343387471012,0.37975889571355603
20250704,0.02610966057441253,0.21466742029134456,0.40861979362438605
20250707,0.027522935779816515,0.22092726716311328,0.43100852341129103
20250708,0.02622950819672131,0.20953742598309621,0.44411470000702025
20250709,0.025506867233485938,0.18765199949855838,0.4296987650908042
20250710,0.028252299605781867,0.1793821130086073,0.4334696782197702
20250711,0.027777777777777776,0.18583384415226978,0.4323163743000533
20250714,0.026542800265428004,0.16845044779057172,0.4383786171033315
20250715,0.028037383177570093,0.1683636408406486,0.4727182570817041
20250716,0.029372496662216287,0.15142923484913284,0.479533501029042
20250717,0.030666666666666665,0.15900422825252547,0.5048446238633404
20250718,0.034528552456839307,0.16173982888924043,0.507638259504611
20250721,0.03413654618473896,0.19113866440336058,0.5472406417787086
20250722,0.03585926928281461,0.20012045823295166,0.5345800733093158
20250723,0.03627652292950034,0.17459161120646005,0.538945916720212
20250724,0.03514817367332874,0.2024908606481195,0.5495783858199963
20250725,0.03467406380027739,0.23561660865241163,0.5547714299957625
20250728,0.03803596127247579,0.32315246441668233,0.5321104325242914
20250729,0.03765690376569038,0.3470578720121442,0.5624203019232012
20250730,0.03875968992248062,0.40767969797824244,0.5932539193452968
20250731,0.04442877291960508,0.5067612158542425,0.6737940828554119
20250801,0.04314002828854314,0.4660102543172717,0.6597124930505915
20250804,0.04014084507042254,0.3753568745304281,0.5477392120075046
20250805,0.04600141542816702,0.4241994299866829,0.6534860887891087
20250806,0.04450825556353195,0.4264280661694446,0.6640745055271899
20250807,0.0487627365356623,0.3696417759215096,0.6085837738823241
20250808,0.0437636761487965,0.33124345630350427,0.586998755757351
20250811,0.04904831625183016,0.3968830139124615,0.6608744447335506
20250812,0.046357615894039736,0.369856283011915,0.644256087235646
20250813,0.046460176991150445,0.36750239187498446,0.6599672625137181
20250814,0.04836309523809524,0.4109266336695696,0.7380495266391378
20250818,0.04857997010463378,0.4037260774658611,0.7473917678863802
20250819,0.05476369092273068,0.4926634173943236,0.8137657383653505
20250820,0.05656108597285068,0.48474087797848786,0.8488258099015196
20250821,0.05744520030234316,0.4721728795798137,0.8449315656430179
20250822,0.05755947812739831,0.4598631613242776,0.8597820465690094
20250825,0.05576776165011459,0.45354639123818075,0.9135486387197422
20250826,0.056792018419033,0.48200119742553516,0.9789624618782868
20250827,0.054615384615384614,0.493906792079456,0.9535371927716874
20250828,0.0504266873545384,0.4276392566287286,0.8179195922172244
20250829,0.04195804195804196,0.24642038216560525,0.6206342489333203
20250901,0.0514018691588785,0.4060579345088162,0.7601777861837438
20250902,0.05394839718530102,0.44911584944968075,0.7538107410454651
20250903,0.04870384917517675,0.368577884830275,0.6407837967027303
20250904,0.04976303317535545,0.4021197929504561,0.7261724990015976
20250905,0.05200945626477541,0.3887490838016123,0.7424423606732533
20250908,0.04833597464342314,0.3923037753691714,0.7126271069462125
20250909,0.05300632911392405,0.3841056422569029,0.6555107360621264
20250910,0.05180533751962323,0.3636134936987876,0.6595448836792059
20250911,0.0483619344773791,0.3421872786513671,0.6611437356061185
20250912,0.05226209048361934,0.3655372996047801,0.7389172103506871
20250915,0.05390625,0.34236476333583776,0.670682567935019
20250916,0.05439005439005439,0.3737182595531796,0.6936778578543388
20250917,0.046948356807511735,0.2797540572388608,0.5617686996215294
20250918,0.046511627906976744,0.29930136367322824,0.6120560541500739
20250919,0.046153846153846156,0.32616999862756746,0.6266299568996583
20250922,0.04344512195121951,0.3031724011419268,0.5663116468121359
20250923,0.04305135951661632,0.32588798290240883,0.5664316531015454
20250924,0.04185351270553064,0.29862284159159147,0.5203493983192695
20250925,0.042473919523099854,0.26006058501658313,0.4921398089219
20250926,0.04552238805970149,0.3182553648828996,0.5967253534467432
20250929,0.047232472324723246,0.2545754700174585,0.5283682765870468
20250930,0.04730229120473023,0.25836941349042974,0.5560082527207648
20251001,0.038461538461538464,0.22606965174129345,0.5356459606503983
20251002,0.03392330383480826,0.2062153137325624,0.5218467844679555
20251010,0.03571428571428571,0.2665458052969818,0.6382363197611973
20251013,0.03918722786647315,0.2689277796122458,0.6222117406599454
20251014,0.0366116295764537,0.2647215283559998,0.6019746915740658
20251015,0.040229885057471264,0.27088894281323306,0.5496389097127552
20251016,0.04895608351331893,0.3052097633617983,0.5918711938733865
20251017,0.046494992846924176,0.3159048608652957,0.59682438153559
20251020,0.04744787922358016,0.3329169054441261,0.6282192769571948
20251021,0.04974765681326604,0.3308764147187624,0.5943435092489597
20251022,0.05010737294201861,0.34725869522837516,0.6172130977022854
20251023,0.04953338119167265,0.33513384970784066,0.62078501315459
20251024,0.0482361411087113,0.30843026476127156,0.5874845096133154
20251027,0.0503235082674335,0.30002214103841474,0.6147501128313566
20251028,0.050946142649199416,0.335241074102419,0.5867169792828002
20251029,0.05664488017429194,0.37640033226320635,0.6185975154701986
20251030,0.056851311953352766,0.3500144377068479,0.6168034083992697
20251031,0.0575801749271137,0.33427368651249245,0.5848190493785927
20251103,0.06031976744186047,0.2868428720981684,0.600991328904783
20251104,0.05946337926033358,0.3457738748627881,0.7323332717347331
20251105,0.06453900709219858,0.34737299174989156,0.8340125917371384
20251106,0.06543385490753911,0.36766232136951005,0.8944119015822913
20251107,0.058362989323843414,0.35950920245398765,0.8407950427669375
20251110,0.06543385490753911,0.36535221142863605,0.9048945667605852
20251111,0.06160458452722063,0.3009122899912853,0.8415498302569153
20251112,0.06546762589928058,0.2815422977666955,0.8807734083339926
20251113,0.06936416184971098,0.32652856665552954,0.9895975889738928
20251114,0.060495626822157436,0.25164234991746715,0.832409366020664
20251117,0.062134502923976605,0.2644702401274608,0.9010527061275491
20251118,0.060117302052785926,0.24450259376578054,0.8505258925413091
20251119,0.05787545787545788,0.18401461981747635,0.8000549333932607
20251120,0.06921944035346098,0.2801319520805601,1.0283059020154361
20251121,0.0758364312267658,0.35576339264863854,1.040454387087045
20251124,0.0762902019446522,0.3697183509923718,1.0860468974384232
20251125,0.07084265473527218,0.29158117904527425,1.0774981254118416
20251126,0.06444275966641395,0.25486898620548604,1.0530410769242344
20251127,0.06134969325153374,0.1776436170795579,1.1586542012280372
20251128,0.06144393241167435,0.13839198594939184,1.2417220823544715
20251201,0.05259087393658159,0.1051356067297129,1.2031650116522692
20251202,0.05680933852140078,0.12630765764315832,1.1404281148576665
20251203,0.05629397967161845,0.07808954324984141,1.0257092572688165
20251204,0.048589341692789965,-0.01443649025672078,0.825443592151315
20251205,0.05172413793103448,0.04313476109895564,0.9487899683502412
20251208,0.051361867704280154,0.021774842969882302,0.8657479697360957
20251209,0.05390625,0.06623529411764695,0.8776178960096734
20251210,0.05660377358490566,0.10101215441239408,0.9762517576423995
20251211,0.05394839718530102,0.10315360488189973,1.050792386181476
20251212,0.054245283018867926,0.08505267194273713,1.133335289041434
20251215,0.053125,0.12645861304865136,1.2165420979062946
20251216,0.04806201550387597,0.09863127970408403,1.2344486873861373
20251217,0.043812451960030745,0.07240411392053958,1.266215380609887
20251218,0.04394757131842714,0.05804844472122972,1.2669908345873075
20251219,0.034722222222222224,-0.040489054394386215,0.9980467275379754
20251222,0.03686635944700461,-0.011146635347340061,1.057411131512732
20251223,0.03669724770642202,-0.02992788461538476,1.1735521902731327
20251224,0.028287461773700305,-0.07426576924331552,1.0367704035179477
20251226,0.02727272727272727,-0.01288883646618555,0.9889896127528097
20251229,0.030827067669172932,-0.010038142781505721,1.0114233645059407
20251230,0.035364936042136946,-0.017153674503209704,0.9267106456934817
20260102,0.02526002971768202,-0.09480939947780676,0.7157724474595737
20260105,0.025983667409057165,-0.09159283241105898,0.7872888621759462
20260106,0.025735294117647058,-0.10589092137345757,0.7691109323981664
20260107,0.024052478134110787,-0.11951570874732531,0.6818294646524778
20260108,0.020289855072463767,-0.17187104396995523,0.5800881752690612
20260109,0.023205221174764323,-0.164043334982786,0.5767007799273047
20260112,0.025071633237822348,-0.11754726126999526,0.5931202904974597
20260113,0.023622047244094488,-0.1515846228958373,0.4411996358323982
20260114,0.02215868477483917,-0.1757643298708944,0.4292357557503308
20260115,0.027758007117437724,-0.1311138813522037,0.5048133136669188
20260116,0.024893314366998577,-0.18228757899954562,0.3906366598296316
20260119,0.02335456475583864,-0.23221729467312602,0.3337297241979227
20260120,0.023792862141357594,-0.208085862355328,0.3743474957891455
20260121,0.020761245674740483,-0.2259597052609883,0.37257119088627433
20260122,0.02323991797676008,-0.20489370478806357,0.42220249415338884
20260123,0.018292682926829267,-0.29705658533835644,0.351752367367802
20260126,0.016042780748663103,-0.2934906104804219,0.3286035969595955
20260127,0.011258278145695364,-0.3772937398546121,0.1649354743260727
20260128,0.00718954248366013,-0.430887745725303,0.08465214268613841
20260129,0.0077269800386349004,-0.4390485801781737,0.07066894318155725
20260130,0.01217948717948718,-0.34469572817655414,0.3325029749458044
20260202,0.012063492063492064,-0.35564915714872447,0.18331227969319674
20260203,0.011949685534591196,-0.32077638481682225,0.18391949507549654
20260204,0.01372426699937617,-0.2786153138279157,0.2778484653059803
20260205,0.01422387136672851,-0.25824180908056293,0.2372188621260174
20260206,0.01340645947592931,-0.29155248104296927,0.18133687174879776
20260209,0.013357619914996965,-0.23379662840746052,0.18823620392742701
20260210,0.013888888888888888,-0.23054705929839348,0.18508578781545948
20260211,0.014397120575884824,-0.23719571221769287,0.19136514513053493
20260212,0.015522388059701492,-0.22124077824388833,0.23721220771344154
20260213,0.013649851632047478,-0.2550680187126845,0.22910564093531183
20260219,0.014697236919459141,-0.2771230502599653,0.18271404296784222
20260220,0.012910798122065728,-0.28431670413805676,0.10692274665631207
20260223,0.009324009324009324,-0.27820600858369104,0.1479050663021555
20260224,0.009826589595375723,-0.3117871701351641,0.1362769688980352
20260225,0.009174311926605505,-0.3154652190380003,0.06178425848267155
20260226,0.011350737797956867,-0.3065359915491541,0.07985259755962804
20260227,0.011824324324324325,-0.2732091060912367,0.17546888677482908
20260303,0.02075154234436343,-0.143892318384367,0.3570856418129631
20260304,0.01615598885793872,-0.24901245958026186,0.2157954118089509
20260305,0.015739179314221474,-0.277464556972988,0.22116002700152393
20260306,0.015783540022547914,-0.25495336937983093,0.30159352763872693
20260309,0.01590005678591709,-0.29331622248787004,0.18619308497466824
20260310,0.012600229095074456,-0.3049004688475849,0.172823287195073
20260311,0.011481056257175661,-0.2916231278300244,0.19772713025567556
20260312,0.01154068090017311,-0.2868876630585623,0.2748467353350683
20260313,0.009866511897852582,-0.2867546934436742,0.2531005342486734
20260316,0.013450292397660818,-0.2696448361391103,0.2501843814710807
20260317,0.012948793407886992,-0.2812312131778286,0.18715348276717592
20260318,0.013617525162818236,-0.28233112953440376,0.19896689697773118
20260319,0.011329755515802028,-0.3054015428059784,0.15622535113817193
20260320,0.01503307276007216,-0.25935143906863967,0.22596494473477313
20260323,0.014449127031908489,-0.27238193750891715,0.20959070350311126
20260324,0.014119091467157766,-0.29094907507222634,0.19020915563227891
20260325,0.014805675508945095,-0.27231137387387394,0.2625731165506202
20260326,0.015056461731493099,-0.2674001979833729,0.28845146142489164
20260327,0.016466117796073463,-0.24630323833611845,0.3298296477365319
20260330,0.017329910141206675,-0.1975598399832762,0.4014796752473053
20260331,,,
20260401,,,
20260402,,,
20260403,,,
20260406,,,
20260407,,,
20260408,,,
20260409,,,
20260410,,,
20260413,,,
20260414,,,
20260415,,,
20260416,,,
20260417,,,
20260420,,,
20260421,,,
20260422,,,
20260423,,,
20260424,,,
20260427,,,
20260428,,,
20260429,,,
20260430,,,
20260504,,,
20260506,,,
20260507,,,
20260508,,,
20260511,,,
20260512,,,
20260513,,,
20260514,,,
20260515,,,
20260518,,,
20260519,,,
20260520,,,
20260521,,,
20260522,,,
20260526,,,
20260527,,,
20260528,,,
20260529,,,
20260601,,,
20260602,,,
20260604,,,
20260605,,,
20260608,,,
20260609,,,
20260610,,,
20260611,,,
20260612,,,
20260615,,,
20260616,,,
20260617,,,
20260618,,,
20260619,,,
20260622,,,
20260623,,,
20260624,,,
20260625,,,
20260626,,,
20260629,,,
20260630,,,
20260701,,,
20260702,,,
20260703,,,
20260706,,,
20260707,,,
20260708,,,
20260709,,,
20260710,,,
20260713,,,
20260714,,,
20260715,,,
20260716,,,
20260720,,,
20260721,,,
20260722,,,
20260723,,,
20260724,,,
20260727,,,
20260728,,,
20260729,,,
20260730,,,
20260731,,,
20260803,,,
20260804,,,
20260805,,,
20260806,,,
20260807,,,
20260810,,,
20260811,,,
20260812,,,
20260813,,,
20260814,,,
20260818,,,
20260819,,,
20260820,,,
20260821,,,
20260824,,,
20260825,,,
20260826,,,
20260827,,,
20260828,,,
20260831,,,
20260901,,,
20260902,,,
20260903,,,
20260904,,,
20260907,,,
20260908,,,
20260909,,,
20260910,,,
20260911,,,
20260914,,,
20260915,,,
20260916,,,
20260917,,,
20260918,,,
20260921,,,
20260922,,,
20260923,,,
