name,date,ticker
base_beta_near,20250502,030530
base_beta_near,20250602,123330
base_beta_near,20250602,087010
base_beta_near,20250602,402340
base_beta_near,20250602,298040
base_beta_near,20250602,000150
base_beta_near,20250602,030530
base_beta_near,20250602,053580
base_beta_near,20250602,108490
base_beta_near,20250602,006800
base_beta_near,20250602,460930
base_beta_near,20250602,419530
base_beta_near,20250602,014940
base_beta_near,20250602,000155
base_beta_near,20250602,218410
base_beta_near,20250602,044490
base_beta_near,20250602,007860
base_beta_near,20250602,458870
base_beta_near,20250602,101140
base_beta_near,20250602,099410
base_beta_near,20250602,347700
base_beta_near,20250701,030530
base_beta_near,20250701,267260
base_beta_near,20250701,032940
base_beta_near,20250701,007860
base_beta_near,20250701,254490
base_beta_near,20250701,060370
base_beta_near,20250701,168360
base_beta_near,20250701,298040
base_beta_near,20250701,006260
base_beta_near,20250701,062040
base_beta_near,20250701,000660
base_beta_near,20250701,402340
base_beta_near,20250701,300080
base_beta_near,20250701,347700
base_beta_near,20250701,000880
base_beta_near,20250701,103590
base_beta_near,20250701,064260
base_beta_near,20250701,006800
base_beta_near,20250701,000150
base_beta_near,20250701,010120
base_beta_near,20250801,200710
base_beta_near,20250801,008970
base_beta_near,20250801,267250
base_beta_near,20250801,356860
base_beta_near,20250801,204620
base_beta_near,20250801,007660
base_beta_near,20250801,044490
base_beta_near,20250801,004800
base_beta_near,20250801,347850
base_beta_near,20250801,000250
base_beta_near,20250801,060250
base_beta_near,20250801,071090
base_beta_near,20250801,002020
base_beta_near,20250801,049470
base_beta_near,20250801,353200
base_beta_near,20250801,087010
base_beta_near,20250801,294570
base_beta_near,20250801,199430
base_beta_near,20250801,263860
base_beta_near,20250801,441270
base_beta_near,20250901,030530
base_beta_near,20250901,347850
base_beta_near,20250901,336260
base_beta_near,20250901,199430
base_beta_near,20250901,033640
base_beta_near,20250901,356860
base_beta_near,20250901,007660
base_beta_near,20250901,009540
base_beta_near,20250901,200230
base_beta_near,20250901,213420
base_beta_near,20250901,087010
base_beta_near,20250901,445680
base_beta_near,20250901,108490
base_beta_near,20250901,044490
base_beta_near,20250901,208640
base_beta_near,20250901,083650
base_beta_near,20250901,080580
base_beta_near,20250901,059090
base_beta_near,20250901,000320
base_beta_near,20250901,010120
base_beta_near,20251001,108490
base_beta_near,20251001,042520
base_beta_near,20251001,445680
base_beta_near,20251001,356860
base_beta_near,20251001,080580
base_beta_near,20251001,195870
base_beta_near,20251001,397030
base_beta_near,20251001,033640
base_beta_near,20251001,199430
base_beta_near,20251001,267260
base_beta_near,20251001,005290
base_beta_near,20251001,030530
base_beta_near,20251001,425040
base_beta_near,20251001,036200
base_beta_near,20251001,353200
base_beta_near,20251001,041190
base_beta_near,20251001,090360
base_beta_near,20251001,078350
base_beta_near,20251001,232140
base_beta_near,20251001,007810
base_beta_near,20251103,117730
base_beta_near,20251103,448900
base_beta_near,20251103,010170
base_beta_near,20251103,108490
base_beta_near,20251103,000660
base_beta_near,20251103,090710
base_beta_near,20251103,215100
base_beta_near,20251103,347850
base_beta_near,20251103,455900
base_beta_near,20251103,199430
base_beta_near,20251103,277810
base_beta_near,20251103,388720
base_beta_near,20251103,460940
base_beta_near,20251103,204270
base_beta_near,20251103,058610
base_beta_near,20251103,090360
base_beta_near,20251103,475830
base_beta_near,20251103,000150
base_beta_near,20251103,322180
base_beta_near,20251103,100790
base_beta_near,20251201,448900
base_beta_near,20251201,101170
base_beta_near,20251201,098460
base_beta_near,20251201,200710
base_beta_near,20251201,060280
base_beta_near,20251201,115180
base_beta_near,20251201,950160
base_beta_near,20251201,100790
base_beta_near,20251201,397030
base_beta_near,20251201,144510
base_beta_near,20251201,102940
base_beta_near,20251201,078160
base_beta_near,20251201,007660
base_beta_near,20251201,308080
base_beta_near,20251201,058610
base_beta_near,20251201,059120
base_beta_near,20251201,049630
base_beta_near,20251201,327260
base_beta_near,20251201,287840
base_beta_near,20251201,338840
base_beta_near,20260102,090710
base_beta_near,20260102,049630
base_beta_near,20260102,322180
base_beta_near,20260102,101170
base_beta_near,20260102,000660
base_beta_near,20260102,402340
base_beta_near,20260102,232680
base_beta_near,20260102,032940
base_beta_near,20260102,036540
base_beta_near,20260102,319400
base_beta_near,20260102,365270
base_beta_near,20260102,080220
base_beta_near,20260102,138080
base_beta_near,20260102,083450
base_beta_near,20260102,264850
base_beta_near,20260102,200710
base_beta_near,20260102,039440
base_beta_near,20260102,314130
base_beta_near,20260102,295310
base_beta_near,20260102,174900
base_beta_near,20260202,065170
base_beta_near,20260202,042700
base_beta_near,20260202,402340
base_beta_near,20260202,000660
base_beta_near,20260202,281740
base_beta_near,20260202,234340
base_beta_near,20260202,373170
base_beta_near,20260202,007815
base_beta_near,20260202,007810
base_beta_near,20260202,298040
base_beta_near,20260202,084370
base_beta_near,20260202,189300
base_beta_near,20260202,036540
base_beta_near,20260202,048410
base_beta_near,20260202,009470
base_beta_near,20260202,214370
base_beta_near,20260202,001440
base_beta_near,20260202,222420
base_beta_near,20260202,166090
base_beta_near,20260202,417200
base_beta_near,20260303,000250
base_beta_near,20260303,043260
base_beta_near,20260303,042700
base_beta_near,20260303,001440
base_beta_near,20260303,103590
base_beta_near,20260303,448900
base_beta_near,20260303,000720
base_beta_near,20260303,006340
base_beta_near,20260303,080220
base_beta_near,20260303,027360
base_beta_near,20260303,095340
base_beta_near,20260303,218410
base_beta_near,20260303,000150
base_beta_near,20260303,006400
base_beta_near,20260303,011170
base_beta_near,20260303,277810
base_beta_near,20260303,001510
base_beta_near,20260303,001290
base_beta_near,20260303,323280
base_beta_near,20260303,039030
base_amount,20240801,005930
base_amount,20240801,000660
base_amount,20240801,034020
base_amount,20240801,000250
base_amount,20240801,012450
base_amount,20240801,005380
base_amount,20240801,010120
base_amount,20240801,028300
base_amount,20240801,454910
base_amount,20240801,042700
base_amount,20240801,267260
base_amount,20240801,462870
base_amount,20240801,064350
base_amount,20240801,068270
base_amount,20240801,005490
base_amount,20240801,035420
base_amount,20240801,006400
base_amount,20240801,036460
base_amount,20240801,000100
base_amount,20240801,130660
base_amount,20240902,005930
base_amount,20240902,000660
base_amount,20240902,000100
base_amount,20240902,068270
base_amount,20240902,005380
base_amount,20240902,036460
base_amount,20240902,042700
base_amount,20240902,267260
base_amount,20240902,035420
base_amount,20240902,084650
base_amount,20240902,006400
base_amount,20240902,064350
base_amount,20240902,028300
base_amount,20240902,207940
base_amount,20240902,373220
base_amount,20240902,000270
base_amount,20240902,257720
base_amount,20240902,005490
base_amount,20240902,010120
base_amount,20240902,105560
base_amount,20241002,005930
base_amount,20241002,000660
base_amount,20241002,000100
base_amount,20241002,005380
base_amount,20241002,373220
base_amount,20241002,006400
base_amount,20241002,010130
base_amount,20241002,267260
base_amount,20241002,005490
base_amount,20241002,000270
base_amount,20241002,035420
base_amount,20241002,450080
base_amount,20241002,105560
base_amount,20241002,068270
base_amount,20241002,003670
base_amount,20241002,005935
base_amount,20241002,028300
base_amount,20241002,207940
base_amount,20241002,389650
base_amount,20241002,051910
base_amount,20241101,005930
base_amount,20241101,000660
base_amount,20241101,000100
base_amount,20241101,489790
base_amount,20241101,010130
base_amount,20241101,034020
base_amount,20241101,005380
base_amount,20241101,087010
base_amount,20241101,012450
base_amount,20241101,373220
base_amount,20241101,105560
base_amount,20241101,000270
base_amount,20241101,035420
base_amount,20241101,064350
base_amount,20241101,042700
base_amount,20241101,005935
base_amount,20241101,006400
base_amount,20241101,068270
base_amount,20241101,051910
base_amount,20241101,007660
base_amount,20241202,005930
base_amount,20241202,000660
base_amount,20241202,042660
base_amount,20241202,035420
base_amount,20241202,000100
base_amount,20241202,017860
base_amount,20241202,272210
base_amount,20241202,034020
base_amount,20241202,005380
base_amount,20241202,328130
base_amount,20241202,012450
base_amount,20241202,006400
base_amount,20241202,064350
base_amount,20241202,373220
base_amount,20241202,087010
base_amount,20241202,005490
base_amount,20241202,267260
base_amount,20241202,105560
base_amount,20241202,010140
base_amount,20241202,068270
base_amount,20250102,005930
base_amount,20250102,000660
base_amount,20250102,035420
base_amount,20250102,328130
base_amount,20250102,105560
base_amount,20250102,068270
base_amount,20250102,007660
base_amount,20250102,035720
base_amount,20250102,000100
base_amount,20250102,042660
base_amount,20250102,012450
base_amount,20250102,010130
base_amount,20250102,034020
base_amount,20250102,005380
base_amount,20250102,000270
base_amount,20250102,005490
base_amount,20250102,267260
base_amount,20250102,373220
base_amount,20250102,087010
base_amount,20250102,065500
base_amount,20250203,005930
base_amount,20250203,000660
base_amount,20250203,042660
base_amount,20250203,277810
base_amount,20250203,000100
base_amount,20250203,034020
base_amount,20250203,042700
base_amount,20250203,011790
base_amount,20250203,005380
base_amount,20250203,035420
base_amount,20250203,007660
base_amount,20250203,010120
base_amount,20250203,267260
base_amount,20250203,010140
base_amount,20250203,012450
base_amount,20250203,329180
base_amount,20250203,000270
base_amount,20250203,098460
base_amount,20250203,466100
base_amount,20250203,062970
base_amount,20250304,005930
base_amount,20250304,000660
base_amount,20250304,042660
base_amount,20250304,277810
base_amount,20250304,012450
base_amount,20250304,034020
base_amount,20250304,272210
base_amount,20250304,010140
base_amount,20250304,035720
base_amount,20250304,035420
base_amount,20250304,064350
base_amount,20250304,010120
base_amount,20250304,329180
base_amount,20250304,161580
base_amount,20250304,489790
base_amount,20250304,466100
base_amount,20250304,005380
base_amount,20250304,000100
base_amount,20250304,452450
base_amount,20250304,105560
base_amount,20250401,005930
base_amount,20250401,000660
base_amount,20250401,042660
base_amount,20250401,012450
base_amount,20250401,272210
base_amount,20250401,010140
base_amount,20250401,034020
base_amount,20250401,047810
base_amount,20250401,064350
base_amount,20250401,005490
base_amount,20250401,393970
base_amount,20250401,005380
base_amount,20250401,028300
base_amount,20250401,489790
base_amount,20250401,466100
base_amount,20250401,000270
base_amount,20250401,277810
base_amount,20250401,006400
base_amount,20250401,035420
base_amount,20250401,000100
base_amount,20250502,005930
base_amount,20250502,000660
base_amount,20250502,042660
base_amount,20250502,012450
base_amount,20250502,034020
base_amount,20250502,065500
base_amount,20250502,005380
base_amount,20250502,064350
base_amount,20250502,329180
base_amount,20250502,098070
base_amount,20250502,010140
base_amount,20250502,272210
base_amount,20250502,042700
base_amount,20250502,008970
base_amount,20250502,448900
base_amount,20250502,267260
base_amount,20250502,042940
base_amount,20250502,105560
base_amount,20250502,035420
base_amount,20250502,035720
base_amount,20250602,005930
base_amount,20250602,000660
base_amount,20250602,034020
base_amount,20250602,012450
base_amount,20250602,476040
base_amount,20250602,064350
base_amount,20250602,376900
base_amount,20250602,459510
base_amount,20250602,042660
base_amount,20250602,272210
base_amount,20250602,009830
base_amount,20250602,010140
base_amount,20250602,105560
base_amount,20250602,005380
base_amount,20250602,042940
base_amount,20250602,278470
base_amount,20250602,389140
base_amount,20250602,035420
base_amount,20250602,136150
base_amount,20250602,207940
base_amount,20250701,005930
base_amount,20250701,000660
base_amount,20250701,034020
base_amount,20250701,035420
base_amount,20250701,035720
base_amount,20250701,042660
base_amount,20250701,012450
base_amount,20250701,377300
base_amount,20250701,064350
base_amount,20250701,015760
base_amount,20250701,064400
base_amount,20250701,272210
base_amount,20250701,032820
base_amount,20250701,105560
base_amount,20250701,000720
base_amount,20250701,005380
base_amount,20250701,052690
base_amount,20250701,055550
base_amount,20250701,042700
base_amount,20250701,010140
base_amount,20250801,005930
base_amount,20250801,000660
base_amount,20250801,034020
base_amount,20250801,042660
base_amount,20250801,012450
base_amount,20250801,035420
base_amount,20250801,005380
base_amount,20250801,064350
base_amount,20250801,234030
base_amount,20250801,377300
base_amount,20250801,010140
base_amount,20250801,015760
base_amount,20250801,105560
base_amount,20250801,373220
base_amount,20250801,009830
base_amount,20250801,008970
base_amount,20250801,005490
base_amount,20250801,000270
base_amount,20250801,035720
base_amount,20250801,463020
base_amount,20250901,005930
base_amount,20250901,000660
base_amount,20250901,034020
base_amount,20250901,042660
base_amount,20250901,035720
base_amount,20250901,012450
base_amount,20250901,035420
base_amount,20250901,015760
base_amount,20250901,064350
base_amount,20250901,278470
base_amount,20250901,010140
base_amount,20250901,329180
base_amount,20250901,009540
base_amount,20250901,439260
base_amount,20250901,097230
base_amount,20250901,006400
base_amount,20250901,298040
base_amount,20250901,005380
base_amount,20250901,079550
base_amount,20250901,105560
base_amount,20251001,005930
base_amount,20251001,000660
base_amount,20251001,035420
base_amount,20251001,034020
base_amount,20251001,097230
base_amount,20251001,108490
base_amount,20251001,042660
base_amount,20251001,466100
base_amount,20251001,012450
base_amount,20251001,035720
base_amount,20251001,347850
base_amount,20251001,100090
base_amount,20251001,064260
base_amount,20251001,064350
base_amount,20251001,007660
base_amount,20251001,005935
base_amount,20251001,125490
base_amount,20251001,456160
base_amount,20251001,249420
base_amount,20251001,005380
base_amount,20251103,005930
base_amount,20251103,000660
base_amount,20251103,034020
base_amount,20251103,035420
base_amount,20251103,042660
base_amount,20251103,108490
base_amount,20251103,006400
base_amount,20251103,005935
base_amount,20251103,042700
base_amount,20251103,005380
base_amount,20251103,373220
base_amount,20251103,012450
base_amount,20251103,466100
base_amount,20251103,010140
base_amount,20251103,090360
base_amount,20251103,035720
base_amount,20251103,097230
base_amount,20251103,051910
base_amount,20251103,090710
base_amount,20251103,125490
base_amount,20251201,000660
base_amount,20251201,005930
base_amount,20251201,034020
base_amount,20251201,486990
base_amount,20251201,015760
base_amount,20251201,035420
base_amount,20251201,098460
base_amount,20251201,007660
base_amount,20251201,035720
base_amount,20251201,042660
base_amount,20251201,005935
base_amount,20251201,108490
base_amount,20251201,329180
base_amount,20251201,278470
base_amount,20251201,068270
base_amount,20251201,402340
base_amount,20251201,012450
base_amount,20251201,006400
base_amount,20251201,267260
base_amount,20251201,456160
base_amount,20260102,005930
base_amount,20260102,000660
base_amount,20260102,030530
base_amount,20260102,319400
base_amount,20260102,005380
base_amount,20260102,466100
base_amount,20260102,034020
base_amount,20260102,108490
base_amount,20260102,042660
base_amount,20260102,007660
base_amount,20260102,005935
base_amount,20260102,347850
base_amount,20260102,035420
base_amount,20260102,125490
base_amount,20260102,249420
base_amount,20260102,098460
base_amount,20260102,486990
base_amount,20260102,950250
base_amount,20260102,042700
base_amount,20260102,012450
base_amount,20260202,005930
base_amount,20260202,000660
base_amount,20260202,005380
base_amount,20260202,034020
base_amount,20260202,035420
base_amount,20260202,006400
base_amount,20260202,090710
base_amount,20260202,042700
base_amount,20260202,005935
base_amount,20260202,042660
base_amount,20260202,272210
base_amount,20260202,000270
base_amount,20260202,012450
base_amount,20260202,012330
base_amount,20260202,005490
base_amount,20260202,277810
base_amount,20260202,015760
base_amount,20260202,307950
base_amount,20260202,006800
base_amount,20260202,402340
base_amount,20260303,005930
base_amount,20260303,000660
base_amount,20260303,005380
base_amount,20260303,034020
base_amount,20260303,005935
base_amount,20260303,042700
base_amount,20260303,009830
base_amount,20260303,006800
base_amount,20260303,402340
base_amount,20260303,006400
base_amount,20260303,012450
base_amount,20260303,272210
base_amount,20260303,035420
base_amount,20260303,032820
base_amount,20260303,009150
base_amount,20260303,066570
base_amount,20260303,000270
base_amount,20260303,080220
base_amount,20260303,042660
base_amount,20260303,000720
base_R1_amount,20240801,033790
base_R1_amount,20240801,012450
base_R1_amount,20240801,053030
base_R1_amount,20240801,087010
base_R1_amount,20240801,000250
base_R1_amount,20240801,107640
base_R1_amount,20240801,000660
base_R1_amount,20240801,000150
base_R1_amount,20240801,402340
base_R1_amount,20240801,032820
base_R1_amount,20240801,036460
base_R1_amount,20240801,004140
base_R1_amount,20240801,089030
base_R1_amount,20240801,232140
base_R1_amount,20240801,950160
base_R1_amount,20240801,281820
base_R1_amount,20240801,042000
base_R1_amount,20240801,323280
base_R1_amount,20240801,051980
base_R1_amount,20240801,007660
base_R1_amount,20240902,003350
base_R1_amount,20240902,323280
base_R1_amount,20240902,310210
base_R1_amount,20240902,305090
base_R1_amount,20240902,337930
base_R1_amount,20240902,000660
base_R1_amount,20240902,009540
base_R1_amount,20240902,033790
base_R1_amount,20240902,087010
base_R1_amount,20240902,103590
base_R1_amount,20240902,036460
base_R1_amount,20240902,257720
base_R1_amount,20240902,402340
base_R1_amount,20240902,053030
base_R1_amount,20240902,107640
base_R1_amount,20240902,000150
base_R1_amount,20240902,042700
base_R1_amount,20240902,082850
base_R1_amount,20240902,000250
base_R1_amount,20240902,042000
base_R1_amount,20241002,337930
base_R1_amount,20241002,310210
base_R1_amount,20241002,003350
base_R1_amount,20241002,323280
base_R1_amount,20241002,314930
base_R1_amount,20241002,000520
base_R1_amount,20241002,001250
base_R1_amount,20241002,000660
base_R1_amount,20241002,267260
base_R1_amount,20241002,402340
base_R1_amount,20241002,000100
base_R1_amount,20241002,089030
base_R1_amount,20241002,053030
base_R1_amount,20241002,007660
base_R1_amount,20241002,234690
base_R1_amount,20241002,257720
base_R1_amount,20241002,042700
base_R1_amount,20241002,087010
base_R1_amount,20241002,036460
base_R1_amount,20241002,232140
base_R1_amount,20241101,310210
base_R1_amount,20241101,323280
base_R1_amount,20241101,087010
base_R1_amount,20241101,314930
base_R1_amount,20241101,000520
base_R1_amount,20241101,003350
base_R1_amount,20241101,036560
base_R1_amount,20241101,067080
base_R1_amount,20241101,950210
base_R1_amount,20241101,267260
base_R1_amount,20241101,000100
base_R1_amount,20241101,402340
base_R1_amount,20241101,000150
base_R1_amount,20241101,000660
base_R1_amount,20241101,007110
base_R1_amount,20241101,007660
base_R1_amount,20241101,003160
base_R1_amount,20241101,103590
base_R1_amount,20241101,257720
base_R1_amount,20241101,089030
base_R1_amount,20241202,007390
base_R1_amount,20241202,310210
base_R1_amount,20241202,267260
base_R1_amount,20241202,001380
base_R1_amount,20241202,323280
base_R1_amount,20241202,000100
base_R1_amount,20241202,051980
base_R1_amount,20241202,000810
base_R1_amount,20241202,010130
base_R1_amount,20241202,010120
base_R1_amount,20241202,087010
base_R1_amount,20241202,100840
base_R1_amount,20241202,039610
base_R1_amount,20241202,402340
base_R1_amount,20241202,089030
base_R1_amount,20241202,000660
base_R1_amount,20241202,257720
base_R1_amount,20241202,314930
base_R1_amount,20241202,034020
base_R1_amount,20241202,000250
base_R1_amount,20250102,018290
base_R1_amount,20250102,200350
base_R1_amount,20250102,115500
base_R1_amount,20250102,100840
base_R1_amount,20250102,267260
base_R1_amount,20250102,010130
base_R1_amount,20250102,310210
base_R1_amount,20250102,007390
base_R1_amount,20250102,001380
base_R1_amount,20250102,097230
base_R1_amount,20250102,323280
base_R1_amount,20250102,123330
base_R1_amount,20250102,255220
base_R1_amount,20250102,051980
base_R1_amount,20250102,000100
base_R1_amount,20250102,206560
base_R1_amount,20250102,010120
base_R1_amount,20250102,042660
base_R1_amount,20250102,288330
base_R1_amount,20250102,003230
base_R1_amount,20250203,042660
base_R1_amount,20250203,103590
base_R1_amount,20250203,000500
base_R1_amount,20250203,018290
base_R1_amount,20250203,097230
base_R1_amount,20250203,035510
base_R1_amount,20250203,100840
base_R1_amount,20250203,356680
base_R1_amount,20250203,115500
base_R1_amount,20250203,004870
base_R1_amount,20250203,267260
base_R1_amount,20250203,310210
base_R1_amount,20250203,323280
base_R1_amount,20250203,200350
base_R1_amount,20250203,000100
base_R1_amount,20250203,229640
base_R1_amount,20250203,007390
base_R1_amount,20250203,158430
base_R1_amount,20250203,000250
base_R1_amount,20250203,255220
base_R1_amount,20250304,012450
base_R1_amount,20250304,310210
base_R1_amount,20250304,161580
base_R1_amount,20250304,000150
base_R1_amount,20250304,277810
base_R1_amount,20250304,097230
base_R1_amount,20250304,042660
base_R1_amount,20250304,064350
base_R1_amount,20250304,010120
base_R1_amount,20250304,010140
base_R1_amount,20250304,272210
base_R1_amount,20250304,388720
base_R1_amount,20250304,005690
base_R1_amount,20250304,034020
base_R1_amount,20250304,018290
base_R1_amount,20250304,002410
base_R1_amount,20250304,092790
base_R1_amount,20250304,255220
base_R1_amount,20250304,000880
base_R1_amount,20250304,356680
base_R1_amount,20250401,065500
base_R1_amount,20250401,002630
base_R1_amount,20250401,011080
base_R1_amount,20250401,161580
base_R1_amount,20250401,277810
base_R1_amount,20250401,000150
base_R1_amount,20250401,012450
base_R1_amount,20250401,005690
base_R1_amount,20250401,310210
base_R1_amount,20250401,010140
base_R1_amount,20250401,062970
base_R1_amount,20250401,008830
base_R1_amount,20250401,030530
base_R1_amount,20250401,272210
base_R1_amount,20250401,025950
base_R1_amount,20250401,052220
base_R1_amount,20250401,045660
base_R1_amount,20250401,093240
base_R1_amount,20250401,064350
base_R1_amount,20250401,000880
base_R1_amount,20250502,389470
base_R1_amount,20250502,087010
base_R1_amount,20250502,329180
base_R1_amount,20250502,272210
base_R1_amount,20250502,119850
base_R1_amount,20250502,009540
base_R1_amount,20250502,012450
base_R1_amount,20250502,000150
base_R1_amount,20250502,419530
base_R1_amount,20250502,310210
base_R1_amount,20250502,082740
base_R1_amount,20250502,000155
base_R1_amount,20250502,079550
base_R1_amount,20250502,064350
base_R1_amount,20250502,003230
base_R1_amount,20250502,034020
base_R1_amount,20250502,145020
base_R1_amount,20250502,347700
base_R1_amount,20250502,267260
base_R1_amount,20250502,071970
base_R1_amount,20250602,087010
base_R1_amount,20250602,000150
base_R1_amount,20250602,298040
base_R1_amount,20250602,108490
base_R1_amount,20250602,419530
base_R1_amount,20250602,000155
base_R1_amount,20250602,329180
base_R1_amount,20250602,053580
base_R1_amount,20250602,006800
base_R1_amount,20250602,034020
base_R1_amount,20250602,123330
base_R1_amount,20250602,030530
base_R1_amount,20250602,064350
base_R1_amount,20250602,389470
base_R1_amount,20250602,347850
base_R1_amount,20250602,402340
base_R1_amount,20250602,009540
base_R1_amount,20250602,180640
base_R1_amount,20250602,018290
base_R1_amount,20250602,119850
base_R1_amount,20250701,030530
base_R1_amount,20250701,000880
base_R1_amount,20250701,298040
base_R1_amount,20250701,267260
base_R1_amount,20250701,006800
base_R1_amount,20250701,000150
base_R1_amount,20250701,124500
base_R1_amount,20250701,402340
base_R1_amount,20250701,419530
base_R1_amount,20250701,034020
base_R1_amount,20250701,347850
base_R1_amount,20250701,010120
base_R1_amount,20250701,006260
base_R1_amount,20250701,347700
base_R1_amount,20250701,103590
base_R1_amount,20250701,158430
base_R1_amount,20250701,087010
base_R1_amount,20250701,000155
